"","date","MMWR_Year","MMWR_Week","MMWR_Month","State_Full","State","Population","Region","Region_Name","Cases","New_Hosp","Total_Hosp","ICU_Hosp","Covid_Deaths","Series_Complete","Series_Complete_Pct","Booster","Bivalent_Booster","Bivalent_Booster_Pct"
"6895",2022-08-06,2022,31,8,"New Jersey","NJ",9295227,"2","NY,NJ,PR,VI",21550,999,6167,29.130675214382,0,5832,77.1666666666667,8397,0,0
"6896",2022-08-06,2022,31,8,"New Mexico","NM",2113868,"6","South Central",5125,171,1028,30.8186095482747,0,1550,73,2902,0,0
"6897",2022-08-06,2022,31,8,"New York","NY",19703747,"2","NY,NJ,PR,VI",18340,2155,15674,36.3701799233178,0,9865,78.6,11139,0,0
"6898",2022-08-06,2022,31,8,"North Carolina","NC",10710793,"4","Southeast",31230,1053,8046,37.9688257793573,0,9535,63.1666666666667,8323,0,0
"6899",2022-08-06,2022,31,8,"North Dakota","ND",781057,"8","Mountain States",1938,90,482,22.1356679724595,0,431,56.75,948,0,0
"6900",2022-08-06,2022,31,8,"Ohio","OH",11777874,"5","Midwest",27785,1463,7838,29.9366043392619,0,5141,59.4666666666667,10694,0,0
"6901",2022-08-06,2022,31,8,"Oklahoma","OK",4026229,"6","South Central",11826,465,2379,26.2918611505541,0,2640,58.7666666666667,3263,0,0
"6902",2022-08-06,2022,31,8,"Oregon","OR",4247372,"10","Pacific Northwest",6816,375,2498,38.9905962602269,0,1591,71,4048,0,0
"6903",2022-08-06,2022,31,8,"Pennsylvania","PA",12984990,"3","Mid-Atlantic",20658,1207,7467,24.5536985737318,0,10235,70.85,11011,0,0
"6904",2022-08-06,2022,31,8,"Rhode Island","RI",1099498,"1","New England",1769,67,370,16.3448336930584,0,1017,85.1666666666667,1231,0,0
"6905",2022-08-06,2022,31,8,"South Carolina","SC",5287935,"4","Southeast",15987,648,3372,34.3999397390149,0,3081,58.3666666666667,4750,0,0
"6906",2022-08-06,2022,31,8,"South Dakota","SD",909723,"8","Mountain States",1373,117,483,20.7756792426689,0,816,63.6666666666667,1050,0,0
"6907",2022-08-06,2022,31,8,"Tennessee","TN",7062217,"4","Southeast",17929,725,4978,27.6910850725339,0,2880,55.4166666666667,5192,0,0
"6908",2022-08-06,2022,31,8,"Texas","TX",30113488,"6","South Central",69388,3452,20320,36.8377476488789,0,18608,62.2,21598,0,0
"6909",2022-08-06,2022,31,8,"Utah","UT",3391011,"8","Mountain States",4773,280,1084,21.5578004149829,0,1653,65.6,3701,0,0
"6910",2022-08-06,2022,31,8,"Vermont","VT",648142,"1","New England",523,32,154,13.6019797999735,0,461,83.2,683,0,0
"6911",2022-08-06,2022,31,8,"Virginia","VA",8683414,"3","Mid-Atlantic",19150,813,4722,28.2443846462074,0,6112,74.7333333333333,9667,0,0
"6912",2022-08-06,2022,31,8,"Washington","WA",7794123,"10","Pacific Northwest",12029,548,4263,40.7836034278942,0,5390,74.1666666666667,8021,0,0
"6913",2022-08-06,2022,31,8,"West Virginia","WV",1774122,"3","Mid-Atlantic",6102,343,2177,43.3580968539906,0,736,58.7,1172,0,0
"6914",2022-08-06,2022,31,8,"Wisconsin","WI",5903975,"5","Midwest",12506,575,3233,27.7754962313099,0,2687,66.7666666666667,6092,0,0
"6915",2022-08-06,2022,31,8,"Wyoming","WY",581978,"8","Mountain States",1108,56,255,15.7058861294334,0,200,52.1,322,0,0
"6916",2022-08-06,2022,31,8,"Puerto Rico","PR",3220137,"2","NY,NJ,PR,VI",19850,244,1850,22.925566891725,0,775,83.6833333333333,2975,0,0
"6917",2022-08-13,2022,32,8,"Alabama","AL",5076181,"4","Southeast",13354,815,4606,34.292233481983,72,2129,52.2714285714286,2474,0,0
"6918",2022-08-13,2022,32,8,"Alaska","AK",734442,"10","Pacific Northwest",1465,109,528,30.5305907646766,0,397,64.1,884,0,0
"6919",2022-08-13,2022,32,8,"Arizona","AZ",7377566,"9","Pacific",12244,702,3515,25.9240291687129,55,3965,64.7714285714286,5817,0,0
"6920",2022-08-13,2022,32,8,"Arkansas","AR",3047704,"6","South Central",6010,409,2327,31.6262883164064,35,1584,55.7,2563,0,0
"6921",2022-08-13,2022,32,8,"California","CA",39142414,"9","Pacific",85684,4051,27913,48.9380196088891,353,29557,73.1285714285714,49335,0,0
"6922",2022-08-13,2022,32,8,"Colorado","CO",5850935,"8","Mountain States",6728,445,1671,16.8219541455964,33,3543,71.9,7281,0,0
"6923",2022-08-13,2022,32,8,"Connecticut","CT",3617925,"1","New England",5140,433,2353,31.2573623492107,21,2367,80.7285714285714,3493,0,0
"6924",2022-08-13,2022,32,8,"Delaware","DE",1020625,"3","Mid-Atlantic",1951,160,1091,42.9462667346835,0,649,70.9571428571429,1043,0,0
"6925",2022-08-13,2022,32,8,"District of Columbia","DC",676725,"3","Mid-Atlantic",702,149,1139,38.375757509726,10,1126,85.5428571428571,1153,0,0
"6926",2022-08-13,2022,32,8,"Florida","FL",22379312,"4","Southeast",54265,4567,26925,52.1497962794876,343,10403,68.3571428571429,13357,0,0
"6927",2022-08-13,2022,32,8,"Georgia","GA",10931805,"4","Southeast",25766,1559,8721,49.8597540279067,108,5751,56.2,8798,0,0
"6928",2022-08-13,2022,32,8,"Hawaii","HI",1440359,"9","Pacific",2784,201,976,41.7962423364058,11,682,79.9571428571429,1292,0,0
"6929",2022-08-13,2022,32,8,"Idaho","ID",1944299,"10","Pacific Northwest",2234,144,979,39.778791501216,21,802,55.4571428571429,1392,0,0
"6930",2022-08-13,2022,32,8,"Illinois","IL",12621821,"5","Midwest",24647,1615,9006,32.7605973340673,74,8074,69.8,16358,0,0
"6931",2022-08-13,2022,32,8,"Indiana","IN",6844545,"5","Midwest",13478,930,4743,31.8507587236246,69,2414,56.9,4062,0,0
"6932",2022-08-13,2022,32,8,"Iowa","IA",3202820,"7","Central Plains",4921,388,1922,29.91332284829,36,1529,63.0428571428571,3366,0,0
"6933",2022-08-13,2022,32,8,"Kansas","KS",2937324,"7","Central Plains",5421,325,1601,20.7135576306419,25,1815,63.7,3233,0,0
"6934",2022-08-13,2022,32,8,"Kentucky","KY",4519233,"4","Southeast",16380,813,4422,39.9460565679513,95,2199,58.4428571428571,3609,0,0
"6935",2022-08-13,2022,32,8,"Louisiana","LA",4593687,"6","South Central",10511,742,3375,30.7951570690523,55,1593,54.4,2534,0,0
"6936",2022-08-13,2022,32,8,"Maine","ME",1390922,"1","New England",1509,98,955,35.1002152551448,10,763,81.5142857142857,1370,0,0
"6937",2022-08-13,2022,32,8,"Maryland","MD",6192440,"3","Mid-Atlantic",9530,605,4392,43.9364441511438,56,4725,77.6,7778,0,0
"6938",2022-08-13,2022,32,8,"Massachusetts","MA",7022468,"1","New England",9882,655,3687,23.9781223533048,55,6188,80.7714285714286,7534,0,0
"6939",2022-08-13,2022,32,8,"Michigan","MI",10050877,"5","Midwest",23165,1107,7060,35.2595001927032,91,4327,61.2,9518,0,0
"6940",2022-08-13,2022,32,8,"Minnesota","MN",5721621,"5","Midwest",9941,573,3539,38.6784489378834,37,3588,70.5285714285714,7437,0,0
"6941",2022-08-13,2022,32,8,"Mississippi","MS",2941939,"4","Southeast",8502,293,2294,30.4637406348495,56,1430,53.0428571428571,1855,0,0
"6942",2022-08-13,2022,32,8,"Missouri","MO",6179414,"7","Central Plains",10759,799,5652,40.5944569877463,69,3572,57.4,4988,0,0
"6943",2022-08-13,2022,32,8,"Montana","MT",1122095,"8","Mountain States",1848,182,730,27.3761071059514,0,431,58,731,0,0
"6944",2022-08-13,2022,32,8,"Nebraska","NE",1972246,"7","Central Plains",2715,212,1385,32.8449212872228,16,1319,64.9714285714286,2640,0,0
"6945",2022-08-13,2022,32,8,"Nevada","NV",3176116,"9","Pacific",2552,236,1663,26.3531808604006,25,1496,62.4,1950,0,0
"6946",2022-08-13,2022,32,8,"New Hampshire","NH",1396678,"1","New England",1374,100,598,22.4196068927458,0,666,69.8,885,0,0
"6947",2022-08-13,2022,32,8,"New Jersey","NJ",9295227,"2","NY,NJ,PR,VI",17950,1118,7278,34.9543756130333,68,6075,77.2285714285714,8420,0,0
"6948",2022-08-13,2022,32,8,"New Mexico","NM",2113868,"6","South Central",4428,213,1121,32.2513154412459,25,1374,73.0857142857143,2295,0,0
"6949",2022-08-13,2022,32,8,"New York","NY",19703747,"2","NY,NJ,PR,VI",16959,2309,17600,40.8077213077972,95,9168,78.6,9676,0,0
"6950",2022-08-13,2022,32,8,"North Carolina","NC",10710793,"4","Southeast",27339,1229,8991,42.8430781547446,108,8382,63.2571428571429,7622,0,0
"6951",2022-08-13,2022,32,8,"North Dakota","ND",781057,"8","Mountain States",1776,96,555,30.6479689988964,0,431,56.8,918,0,0
"6952",2022-08-13,2022,32,8,"Ohio","OH",11777874,"5","Midwest",26016,1701,9386,36.7587643660884,146,5265,59.5,11582,0,0
"6953",2022-08-13,2022,32,8,"Oklahoma","OK",4026229,"6","South Central",12161,493,2666,30.3063375104944,69,2185,58.8,2576,0,0
"6954",2022-08-13,2022,32,8,"Oregon","OR",4247372,"10","Pacific Northwest",5859,370,2459,40.6271318444105,47,1565,71,4155,0,0
"6955",2022-08-13,2022,32,8,"Pennsylvania","PA",12984990,"3","Mid-Atlantic",21502,1447,9380,29.8917531285583,127,10328,70.9285714285714,11223,0,0
"6956",2022-08-13,2022,32,8,"Rhode Island","RI",1099498,"1","New England",1681,97,548,25.338634113356,0,1065,85.2714285714286,1106,0,0
"6957",2022-08-13,2022,32,8,"South Carolina","SC",5287935,"4","Southeast",13640,719,4016,40.1344753991578,64,3483,58.4,4724,0,0
"6958",2022-08-13,2022,32,8,"South Dakota","SD",909723,"8","Mountain States",1438,162,665,29.1801493519829,10,739,63.7428571428571,1156,0,0
"6959",2022-08-13,2022,32,8,"Tennessee","TN",7062217,"4","Southeast",19136,790,5773,31.8450413483672,94,2822,55.5,3984,0,0
"6960",2022-08-13,2022,32,8,"Texas","TX",30113488,"6","South Central",62569,3650,21834,41.3764003142384,274,19105,62.2714285714286,19701,0,0
"6961",2022-08-13,2022,32,8,"Utah","UT",3391011,"8","Mountain States",3636,304,1103,22.2939556765197,15,1819,65.6714285714286,3919,0,0
"6962",2022-08-13,2022,32,8,"Vermont","VT",648142,"1","New England",451,47,210,16.6922592270523,0,479,83.2571428571429,652,0,0
"6963",2022-08-13,2022,32,8,"Virginia","VA",8683414,"3","Mid-Atlantic",17762,947,5387,33.1740890358148,76,6081,74.8,10090,0,0
"6964",2022-08-13,2022,32,8,"Washington","WA",7794123,"10","Pacific Northwest",10268,597,4467,44.2063412753171,69,7457,74.2714285714286,8211,0,0
"6965",2022-08-13,2022,32,8,"West Virginia","WV",1774122,"3","Mid-Atlantic",5678,376,2643,55.0429331701101,27,698,58.7428571428571,1066,0,0
"6966",2022-08-13,2022,32,8,"Wisconsin","WI",5903975,"5","Midwest",11611,674,3889,35.2865688880491,57,3004,66.8,6412,0,0
"6967",2022-08-13,2022,32,8,"Wyoming","WY",581978,"8","Mountain States",953,64,314,22.326122116079,0,202,52.1571428571429,319,0,0
"6968",2022-08-13,2022,32,8,"Puerto Rico","PR",3220137,"2","NY,NJ,PR,VI",16458,260,2185,28.2502523861776,49,972,83.7,3279,0,0
"6969",2022-08-20,2022,33,8,"Alabama","AL",5076181,"4","Southeast",14121,707,4351,33.6490180953953,56,1818,52.3,2106,0,0
"6970",2022-08-20,2022,33,8,"Alaska","AK",734442,"10","Pacific Northwest",1673,88,656,36.7240985171307,0,360,64.1857142857143,672,0,0
"6971",2022-08-20,2022,33,8,"Arizona","AZ",7377566,"9","Pacific",8505,633,3379,24.8219386798646,45,3611,64.8,4875,0,0
"6972",2022-08-20,2022,33,8,"Arkansas","AR",3047704,"6","South Central",5967,378,2102,29.5298912718355,35,1365,55.7857142857143,1801,0,0
"6973",2022-08-20,2022,33,8,"California","CA",39142414,"9","Pacific",76450,3857,25413,43.9917431656975,309,27140,73.2,42637,0,0
"6974",2022-08-20,2022,33,8,"Colorado","CO",5850935,"8","Mountain States",6129,370,1364,15.003538769162,33,3205,71.9857142857143,5645,0,0
"6975",2022-08-20,2022,33,8,"Connecticut","CT",3617925,"1","New England",4268,427,2461,31.6304612492891,24,2234,80.8,3564,0,0
"6976",2022-08-20,2022,33,8,"Delaware","DE",1020625,"3","Mid-Atlantic",1773,141,1017,42.9117847600292,0,683,71.0142857142857,1075,0,0
"6977",2022-08-20,2022,33,8,"District of Columbia","DC",676725,"3","Mid-Atlantic",849,147,1146,41.0820122064962,0,1106,85.6857142857143,1061,0,0
"6978",2022-08-20,2022,33,8,"Florida","FL",22379312,"4","Southeast",45345,4080,24541,48.0569528667398,350,9289,68.4,10349,0,0
"6979",2022-08-20,2022,33,8,"Georgia","GA",10931805,"4","Southeast",23422,1501,8516,48.4075002906653,129,5159,56.2571428571429,7153,0,0
"6980",2022-08-20,2022,33,8,"Hawaii","HI",1440359,"9","Pacific",2262,174,913,40.3293056368668,15,624,80,1254,0,0
"6981",2022-08-20,2022,33,8,"Idaho","ID",1944299,"10","Pacific Northwest",1840,163,866,33.7686413897558,21,686,55.5,1233,0,0
"6982",2022-08-20,2022,33,8,"Illinois","IL",12621821,"5","Midwest",25280,1530,8741,32.326681988739,102,7156,69.8714285714286,14220,0,0
"6983",2022-08-20,2022,33,8,"Indiana","IN",6844545,"5","Midwest",15018,901,4643,31.3655656455775,80,2106,56.9857142857143,3301,0,0
"6984",2022-08-20,2022,33,8,"Iowa","IA",3202820,"7","Central Plains",4802,353,1637,25.3568356518097,36,1523,63.1,3490,0,0
"6985",2022-08-20,2022,33,8,"Kansas","KS",2937324,"7","Central Plains",5095,261,1507,19.5017935523977,23,1513,63.7571428571429,2119,0,0
"6986",2022-08-20,2022,33,8,"Kentucky","KY",4519233,"4","Southeast",20021,763,4136,38.8614971510669,73,2027,58.5,2860,0,0
"6987",2022-08-20,2022,33,8,"Louisiana","LA",4593687,"6","South Central",11150,627,2993,28.024537509698,45,1635,54.4428571428571,2397,0,0
"6988",2022-08-20,2022,33,8,"Maine","ME",1390922,"1","New England",1231,115,1019,35.0575717570842,0,702,81.6,1526,0,0
"6989",2022-08-20,2022,33,8,"Maryland","MD",6192440,"3","Mid-Atlantic",8673,579,4039,42.3063661646784,46,4589,77.7,7627,0,0
"6990",2022-08-20,2022,33,8,"Massachusetts","MA",7022468,"1","New England",9069,637,3690,23.8505540954608,50,5837,80.8571428571429,7886,0,0
"6991",2022-08-20,2022,33,8,"Michigan","MI",10050877,"5","Midwest",19414,1100,7045,35.2842926618606,84,4246,61.2714285714286,9359,0,0
"6992",2022-08-20,2022,33,8,"Minnesota","MN",5721621,"5","Midwest",9631,593,3673,40.489901975648,31,3230,70.6,7061,0,0
"6993",2022-08-20,2022,33,8,"Mississippi","MS",2941939,"4","Southeast",7190,315,2309,27.4126901178769,40,1167,53.1,1496,0,0
"6994",2022-08-20,2022,33,8,"Missouri","MO",6179414,"7","Central Plains",8995,793,5495,38.4956707937997,68,3529,57.4714285714286,4857,0,0
"6995",2022-08-20,2022,33,8,"Montana","MT",1122095,"8","Mountain States",1714,169,657,25.5646396587263,15,449,58,737,0,0
"6996",2022-08-20,2022,33,8,"Nebraska","NE",1972246,"7","Central Plains",2758,223,1403,32.2623767383205,17,1046,65.0142857142857,1778,0,0
"6997",2022-08-20,2022,33,8,"Nevada","NV",3176116,"9","Pacific",2546,182,1273,19.9316805617882,15,1340,62.4428571428571,1664,0,0
"6998",2022-08-20,2022,33,8,"New Hampshire","NH",1396678,"1","New England",1148,102,511,21.1979265312717,0,542,69.8714285714286,886,0,0
"6999",2022-08-20,2022,33,8,"New Jersey","NJ",9295227,"2","NY,NJ,PR,VI",16144,1054,6766,33.3515948217904,72,5448,77.3,7891,0,0
"7000",2022-08-20,2022,33,8,"New Mexico","NM",2113868,"6","South Central",3821,163,869,31.1249730602269,21,1331,73.1285714285714,1950,0,0
"7001",2022-08-20,2022,33,8,"New York","NY",19703747,"2","NY,NJ,PR,VI",15923,2309,17115,39.5645114640971,91,12212,78.6857142857143,14726,0,0
"7002",2022-08-20,2022,33,8,"North Carolina","NC",10710793,"4","Southeast",23959,1098,9010,43.044465207611,115,7383,63.3142857142857,6769,0,0
"7003",2022-08-20,2022,33,8,"North Dakota","ND",781057,"8","Mountain States",1509,91,589,31.1910451247352,10,400,56.8571428571429,893,0,0
"7004",2022-08-20,2022,33,8,"Ohio","OH",11777874,"5","Midwest",24067,1533,8945,36.2859158072527,135,4864,59.5428571428571,9225,0,0
"7005",2022-08-20,2022,33,8,"Oklahoma","OK",4026229,"6","South Central",9676,461,2674,29.710884880172,72,2056,58.8857142857143,2263,0,0
"7006",2022-08-20,2022,33,8,"Oregon","OR",4247372,"10","Pacific Northwest",5054,334,2312,36.2960547305624,32,1355,71.0571428571428,4098,0,0
"7007",2022-08-20,2022,33,8,"Pennsylvania","PA",12984990,"3","Mid-Atlantic",20222,1453,9206,31.04716196962,126,10046,71,11028,0,0
"7008",2022-08-20,2022,33,8,"Rhode Island","RI",1099498,"1","New England",1639,86,513,25.9886725440965,0,906,85.3571428571429,1278,0,0
"7009",2022-08-20,2022,33,8,"South Carolina","SC",5287935,"4","Southeast",10272,654,3829,39.5582008396714,77,2756,58.5,3115,0,0
"7010",2022-08-20,2022,33,8,"South Dakota","SD",909723,"8","Mountain States",1585,115,605,30.4759562212497,0,788,63.8285714285714,1035,0,0
"7011",2022-08-20,2022,33,8,"Tennessee","TN",7062217,"4","Southeast",30391,753,5763,32.0230969010669,99,2645,55.5,3340,0,0
"7012",2022-08-20,2022,33,8,"Texas","TX",30113488,"6","South Central",54406,3176,20440,37.7983846738274,239,16276,62.3142857142857,14167,0,0
"7013",2022-08-20,2022,33,8,"Utah","UT",3391011,"8","Mountain States",3197,252,1039,20.2908208585162,14,1582,65.7,2939,0,0
"7014",2022-08-20,2022,33,8,"Vermont","VT",648142,"1","New England",515,32,203,17.5640250143345,0,410,83.3285714285714,836,0,0
"7015",2022-08-20,2022,33,8,"Virginia","VA",8683414,"3","Mid-Atlantic",18768,912,5386,32.9030148396489,87,6040,74.8857142857143,10261,0,0
"7016",2022-08-20,2022,33,8,"Washington","WA",7794123,"10","Pacific Northwest",8653,540,4096,40.3744481080235,61,4690,74.3285714285714,8179,0,0
"7017",2022-08-20,2022,33,8,"West Virginia","WV",1774122,"3","Mid-Atlantic",5349,366,2478,53.4150865587033,36,684,58.8,1030,0,0
"7018",2022-08-20,2022,33,8,"Wisconsin","WI",5903975,"5","Midwest",11464,565,3595,34.4347804786419,36,3001,66.8571428571429,6705,0,0
"7019",2022-08-20,2022,33,8,"Wyoming","WY",581978,"8","Mountain States",636,56,255,20.3151932099514,0,166,52.2,231,0,0
"7020",2022-08-20,2022,33,8,"Puerto Rico","PR",3220137,"2","NY,NJ,PR,VI",13793,213,2075,27.1645711399687,44,750,83.7,2294,0,0
"7021",2022-08-27,2022,34,8,"Alabama","AL",5076181,"4","Southeast",15672,693,4154,31.5783822490214,50,1678,52.3,1763,0,0
"7022",2022-08-27,2022,34,8,"Alaska","AK",734442,"10","Pacific Northwest",1208,91,583,37.1340819716966,0,295,64.2,538,0,0
"7023",2022-08-27,2022,34,8,"Arizona","AZ",7377566,"9","Pacific",8624,464,2817,21.7681161068081,31,3268,64.8857142857143,4325,0,0
"7024",2022-08-27,2022,34,8,"Arkansas","AR",3047704,"6","South Central",6480,349,1985,27.6900131986141,51,1123,55.8,1197,0,0
"7025",2022-08-27,2022,34,8,"California","CA",39142414,"9","Pacific",69010,3858,23300,40.1315691359231,255,24766,73.2714285714286,35666,0,0
"7026",2022-08-27,2022,34,8,"Colorado","CO",5850935,"8","Mountain States",6368,359,1188,12.1020792775495,20,2790,72.0142857142857,4249,0,0
"7027",2022-08-27,2022,34,8,"Connecticut","CT",3617925,"1","New England",3990,435,2490,33.3517871191933,26,2071,80.8714285714286,3530,0,0
"7028",2022-08-27,2022,34,8,"Delaware","DE",1020625,"3","Mid-Atlantic",1432,132,1045,42.138683682389,13,597,71.1,986,0,0
"7029",2022-08-27,2022,34,8,"District of Columbia","DC",676725,"3","Mid-Atlantic",593,143,1129,40.3327344337975,0,1156,85.8571428571429,981,0,0
"7030",2022-08-27,2022,34,8,"Florida","FL",22379312,"4","Southeast",43650,3759,22189,43.2852048495435,303,8717,68.4285714285714,8490,0,0
"7031",2022-08-27,2022,34,8,"Georgia","GA",10931805,"4","Southeast",17905,1484,7802,46.5065775641653,108,4505,56.3,5995,0,0
"7032",2022-08-27,2022,34,8,"Hawaii","HI",1440359,"9","Pacific",1731,171,809,35.9136461698349,11,500,80.0285714285714,984,0,0
"7033",2022-08-27,2022,34,8,"Idaho","ID",1944299,"10","Pacific Northwest",2071,167,967,34.8736769530179,14,619,55.5,872,0,0
"7034",2022-08-27,2022,34,8,"Illinois","IL",12621821,"5","Midwest",26207,1435,8239,30.7685075300894,99,6496,69.9,9662,0,0
"7035",2022-08-27,2022,34,8,"Indiana","IN",6844545,"5","Midwest",13272,911,4700,31.2857046994633,75,2066,57,3005,0,0
"7036",2022-08-27,2022,34,8,"Iowa","IA",3202820,"7","Central Plains",4908,350,1779,25.35034732505,34,1310,63.1142857142857,2103,0,0
"7037",2022-08-27,2022,34,8,"Kansas","KS",2937324,"7","Central Plains",5737,300,1436,18.2252455647925,30,1245,63.8,1586,0,0
"7038",2022-08-27,2022,34,8,"Kentucky","KY",4519233,"4","Southeast",18864,781,4266,37.5762766818593,87,1771,58.5142857142857,2438,0,0
"7039",2022-08-27,2022,34,8,"Louisiana","LA",4593687,"6","South Central",12814,666,2730,24.5489576605698,43,1598,54.5,1914,0,0
"7040",2022-08-27,2022,34,8,"Maine","ME",1390922,"1","New England",1985,126,1145,39.8133849749511,16,735,81.6285714285714,1552,0,0
"7041",2022-08-27,2022,34,8,"Maryland","MD",6192440,"3","Mid-Atlantic",7424,536,3667,38.8966276752843,55,4417,77.7714285714286,7760,0,0
"7042",2022-08-27,2022,34,8,"Massachusetts","MA",7022468,"1","New England",8796,683,3708,23.9163686321694,36,5015,80.9428571428572,7935,0,0
"7043",2022-08-27,2022,34,8,"Michigan","MI",10050877,"5","Midwest",19158,1092,7091,35.9017455708061,91,4225,61.3,8672,0,0
"7044",2022-08-27,2022,34,8,"Minnesota","MN",5721621,"5","Midwest",8388,522,3467,39.9847001531356,56,3121,70.6428571428571,7542,0,0
"7045",2022-08-27,2022,34,8,"Mississippi","MS",2941939,"4","Southeast",8144,275,2195,27.6483289029106,42,1036,53.1,1156,0,0
"7046",2022-08-27,2022,34,8,"Missouri","MO",6179414,"7","Central Plains",9823,661,5050,37.3739766165416,67,2662,57.5,2867,0,0
"7047",2022-08-27,2022,34,8,"Montana","MT",1122095,"8","Mountain States",1392,143,609,23.8198424357053,0,427,58.0857142857143,603,0,0
"7048",2022-08-27,2022,34,8,"Nebraska","NE",1972246,"7","Central Plains",2998,200,1400,32.4317197283221,10,1037,65.1,1359,0,0
"7049",2022-08-27,2022,34,8,"Nevada","NV",3176116,"9","Pacific",1801,174,1246,17.0647755940128,21,1296,62.5,1344,0,0
"7050",2022-08-27,2022,34,8,"New Hampshire","NH",1396678,"1","New England",1196,131,572,20.4460272888555,0,555,69.9,881,0,0
"7051",2022-08-27,2022,34,8,"New Jersey","NJ",9295227,"2","NY,NJ,PR,VI",15059,1048,6687,31.8409216043165,60,5339,77.3571428571429,7893,0,0
"7052",2022-08-27,2022,34,8,"New Mexico","NM",2113868,"6","South Central",3299,144,722,24.9839135777503,14,1205,73.2,1560,0,0
"7053",2022-08-27,2022,34,8,"New York","NY",19703747,"2","NY,NJ,PR,VI",15398,2188,16599,38.1434589244227,89,11261,78.7428571428571,14948,0,0
"7054",2022-08-27,2022,34,8,"North Carolina","NC",10710793,"4","Southeast",21898,1032,8328,40.6896805090836,117,6420,63.4,6000,0,0
"7055",2022-08-27,2022,34,8,"North Dakota","ND",781057,"8","Mountain States",1364,87,532,31.0612500194987,0,335,56.9,635,0,0
"7056",2022-08-27,2022,34,8,"Ohio","OH",11777874,"5","Midwest",23436,1668,9082,35.505835623115,169,4497,59.6,6507,0,0
"7057",2022-08-27,2022,34,8,"Oklahoma","OK",4026229,"6","South Central",9244,458,2564,28.8533361271587,60,1812,58.9,1922,0,0
"7058",2022-08-27,2022,34,8,"Oregon","OR",4247372,"10","Pacific Northwest",4192,333,2190,34.1435447149454,47,1373,71.1,4062,0,0
"7059",2022-08-27,2022,34,8,"Pennsylvania","PA",12984990,"3","Mid-Atlantic",18280,1389,9364,30.9424793742209,120,9141,71.0857142857143,10106,0,0
"7060",2022-08-27,2022,34,8,"Rhode Island","RI",1099498,"1","New England",1581,88,527,25.591607447265,10,969,85.4428571428572,1372,0,0
"7061",2022-08-27,2022,34,8,"South Carolina","SC",5287935,"4","Southeast",13261,672,3492,36.8472741681175,74,2699,58.5285714285714,2536,0,0
"7062",2022-08-27,2022,34,8,"South Dakota","SD",909723,"8","Mountain States",1292,136,627,27.9055063316583,0,617,63.9,690,0,0
"7063",2022-08-27,2022,34,8,"Tennessee","TN",7062217,"4","Southeast",18417,785,5649,31.4145345929293,96,2392,55.5571428571429,2766,0,0
"7064",2022-08-27,2022,34,8,"Texas","TX",30113488,"6","South Central",57259,2995,18579,35.0090689284223,249,14344,62.4,10177,0,0
"7065",2022-08-27,2022,34,8,"Utah","UT",3391011,"8","Mountain States",2926,210,875,17.4128844274637,10,1343,65.7857142857143,2120,0,0
"7066",2022-08-27,2022,34,8,"Vermont","VT",648142,"1","New England",542,55,276,19.8351655229083,0,421,83.4,831,0,0
"7067",2022-08-27,2022,34,8,"Virginia","VA",8683414,"3","Mid-Atlantic",17347,862,5283,33.1312914968,77,4991,74.9428571428572,7058,0,0
"7068",2022-08-27,2022,34,8,"Washington","WA",7794123,"10","Pacific Northwest",8445,490,3744,36.4203120310521,45,4507,74.4,8586,0,0
"7069",2022-08-27,2022,34,8,"West Virginia","WV",1774122,"3","Mid-Atlantic",6242,342,2343,50.7091580499317,37,584,58.8,714,0,0
"7070",2022-08-27,2022,34,8,"Wisconsin","WI",5903975,"5","Midwest",10176,587,3456,31.5724516320922,53,2732,66.9,6440,0,0
"7071",2022-08-27,2022,34,8,"Wyoming","WY",581978,"8","Mountain States",592,31,155,13.8421058324728,0,179,52.2,234,0,0
"7072",2022-08-27,2022,34,8,"Puerto Rico","PR",3220137,"2","NY,NJ,PR,VI",13849,206,1904,26.1911510257322,59,703,83.7,1610,0,0
"7073",2022-09-03,2022,35,9,"Alabama","AL",5076181,"4","Southeast",14695,330,1638,12.988682675982,0,474,52.4,267,224,0
"7074",2022-09-03,2022,35,9,"Alaska","AK",734442,"10","Pacific Northwest",879,28,156,12.0818953826241,0,91,64.3,102,27,0
"7075",2022-09-03,2022,35,9,"Arizona","AZ",7377566,"9","Pacific",3681,192,970,7.31835349459642,0,1134,64.9,1467,1312,0
"7076",2022-09-03,2022,35,9,"Arkansas","AR",3047704,"6","South Central",5540,135,771,11.0953354035715,0,412,55.9,233,381,0
"7077",2022-09-03,2022,35,9,"California","CA",39142414,"9","Pacific",61687,1441,8897,15.5153369503957,0,7980,73.3,5239,6654,0
"7078",2022-09-03,2022,35,9,"Colorado","CO",5850935,"8","Mountain States",4733,143,548,5.38944972263066,0,1012,72.1,727,1763,0
"7079",2022-09-03,2022,35,9,"Connecticut","CT",3617925,"1","New England",3844,175,1066,13.7746742169353,0,737,80.9,355,506,0
"7080",2022-09-03,2022,35,9,"Delaware","DE",1020625,"3","Mid-Atlantic",1205,57,385,17.0381797015121,0,186,71.2,142,118,0
"7081",2022-09-03,2022,35,9,"District of Columbia","DC",676725,"3","Mid-Atlantic",558,47,413,15.0342742713572,0,346,86.0333333333333,180,558,0
